Save Date,08:47:35 2020/12/10
7928.0,-1.412567,-50.283325,-64.093964
7936.0,-1.402405,-52.671478,-67.813385
7944.0,-4.217377,-54.897034,-70.882416
7952.0,-6.229523,-61.085907,-72.660828
7960.0,-8.068909,-63.829742,-74.002258
7968.0,-7.570953,-64.490295,-79.418793
7976.0,-9.654236,-65.171173,-81.034607
7984.0,-7.764038,-65.994324,-80.993958
7992.0,-6.503906,-64.469971,-77.772491
8000.0,-4.999878,-63.829742,-77.050964
8008.0,-4.400299,-59.297333,-75.048981
8016.0,-0.497955,-57.234375,-72.965698
8024.0,2.560991,-53.047485,-74.551025
8032.0,1.432936,-49.582123,-75.892456
8040.0,5.081332,-46.980560,-75.709534
8048.0,3.902463,-46.858612,-76.390411
8056.0,4.745964,-45.700104,-77.213562
8064.0,4.603687,-44.633057,-74.388428
8072.0,3.404492,-45.832214,-72.020599
8080.0,2.520341,-45.933838,-70.963715
8088.0,1.778466,-44.836304,-74.408752
8096.0,1.758141,-46.655365,-75.770508
8104.0,-0.934937,-46.401306,-76.309113
8112.0,-1.260132,-49.826019,-77.731842
8120.0,0.111789,-52.569855,-79.581390
8128.0,-4.766144,-57.132751,-78.971649
8136.0,-1.514191,-58.718079,-82.182953
8144.0,-2.438965,-59.439606,-83.900391
8152.0,-1.260132,-58.281097,-88.209229
8160.0,-0.914612,-58.321747,-93.818848
8168.0,2.195135,-55.913269,-96.583008
8176.0,2.835383,-53.433655,-96.562683
8184.0,3.943114,-50.923553,-95.566772
8192.0,9.532578,-48.078094,-95.200928
8200.0,10.630146,-44.531433,-93.239594
8208.0,12.937071,-41.188019,-97.152100
8216.0,15.985870,-39.307983,-98.066711
8224.0,19.847683,-38.007202,-100.495514
8232.0,20.691183,-40.364868,-99.652039
8240.0,23.242012,-39.226685,-100.048370
8248.0,23.272499,-43.007080,-102.975128
8256.0,28.668875,-45.781403,-107.344940
8264.0,28.343668,-47.295593,-110.586731
8272.0,30.650593,-48.657349,-113.198456
8280.0,30.213598,-51.665405,-114.621185
8288.0,28.882290,-53.789337,-116.826416
8296.0,32.195320,-51.970276,-117.588593
8304.0,30.975800,-52.884888,-117.761353
8312.0,30.366039,-50.740631,-119.326355
8320.0,31.849789,-48.321991,-119.743011
8328.0,31.951414,-45.557831,-121.094604
8336.0,35.142490,-43.769257,-121.206390
8344.0,36.443314,-42.255066,-120.007233
8352.0,40.386425,-43.250977,-118.086548
8360.0,42.835629,-42.610748,-118.930023
8368.0,47.540939,-42.092468,-121.795807
8376.0,49.502335,-40.832336,-123.879089
8384.0,53.272682,-42.214417,-123.879089
8392.0,52.144627,-43.372925,-123.970551
8400.0,51.707634,-45.415558,-124.600616
8408.0,52.185276,-46.035461,-126.643250
8416.0,49.827541,-49.643097,-127.517212
8424.0,50.061279,-50.964203,-129.864716
8432.0,50.803154,-50.527222,-133.411377
8440.0,51.351940,-51.990601,-133.289429
8448.0,50.223885,-52.325958,-135.118652
8456.0,51.951538,-56.492523,-135.921478
8464.0,50.904781,-56.197815,-134.336151
8472.0,51.646656,-54.307617,-132.171570
8480.0,47.703545,-54.287292,-136.815765
8488.0,44.817348,-53.128784,-139.224243
8496.0,47.256386,-57.173401,-142.445709
8504.0,48.181187,-57.254700,-141.927429
8512.0,49.482010,-58.677429,-146.591949
8520.0,52.347881,-65.110199,-149.681305
8528.0,52.347881,-63.809418,-147.821594
8536.0,52.906826,-70.099915,-155.666931
8544.0,53.608051,-72.447418,-158.471741
8552.0,54.898708,-74.124207,-164.386230
8560.0,59.705650,-75.333527,-164.142334
8568.0,60.508499,-79.317169,-166.154480
8576.0,64.126404,-82.497986,-162.861877
8584.0,58.902798,-83.280487,-165.412628
8592.0,56.321484,-82.904480,-165.128082
8600.0,58.984100,-87.314941,-164.487854
8608.0,63.852016,-87.365753,-165.687012
8616.0,63.770714,-89.794556,-160.524536
8624.0,63.973969,-89.469360,-158.400604
8632.0,56.941406,-89.174652,-155.514496
8640.0,59.217842,-90.912415,-149.721954
8648.0,60.986145,-90.617706,-148.197601
8656.0,62.307289,-90.536407,-143.685516
8664.0,63.130466,-88.168579,-143.085938
8672.0,58.618244,-87.132019,-139.305542
8680.0,58.364178,-83.046753,-128.259064
8688.0,59.146702,-82.680908,-128.889130
8696.0,60.406872,-79.998047,-120.606812
8704.0,54.034882,-78.697266,-114.722809
8712.0,55.579609,-76.735931,-106.542114
8720.0,59.126377,-72.945374,-97.650055
8728.0,63.374371,-70.841766,-94.967194
8736.0,69.522781,-62.884644,-89.957153
8744.0,55.793022,-61.106232,-80.241943
8752.0,55.396679,-56.838043,-70.160889
8760.0,61.768669,-52.864563,-66.370331
8768.0,56.321484,-45.954163,-62.488312
8776.0,53.547073,-40.964447,-58.138824
8784.0,51.087711,-36.635284,-54.012909
8792.0,54.329601,-32.997162,-46.939911
8800.0,50.203560,-28.342804,-39.480743
8808.0,54.370251,-22.438477,-31.767517
8816.0,54.227974,-17.906067,-30.832581
8824.0,48.547043,-12.438721,-26.605042
8832.0,45.477921,-9.074982,-25.019714
8840.0,52.988129,-3.902344,-21.676300
8848.0,42.490097,-3.800720,-15.700836
8856.0,37.225838,1.036592,-11.158264
8864.0,42.957581,4.502060,-10.751770
8872.0,44.095798,4.959380,-9.867645
8880.0,38.364056,10.518357,-8.831085
8888.0,40.813255,13.556993,-5.904327
8896.0,41.107975,17.489944,-1.036560
8904.0,40.427074,19.227760,-0.619904
8912.0,39.024628,23.120060,1.199194
8920.0,38.079502,23.994049,5.843532
8928.0,37.703484,31.250191,5.061007
8936.0,41.910824,32.551010,5.447188
8944.0,40.813255,32.053040,9.268350
8952.0,37.479904,38.506332,9.115910
8960.0,39.522598,41.473831,12.134220
8968.0,43.638477,41.727898,10.416730
8976.0,33.851833,41.453506,12.093570
8984.0,39.146580,46.016541,12.977721
8992.0,44.156773,45.935238,11.270394
9000.0,35.935177,47.723869,13.059023
9008.0,36.717705,46.819393,12.459426
9016.0,45.782799,48.059235,12.134220
9024.0,39.969757,48.201515,10.955352
9032.0,39.227882,47.042969,10.609821
9040.0,44.471817,43.638477,6.483779
9048.0,42.652699,45.112064,6.361827
9056.0,36.382336,42.175053,4.461410
9064.0,39.146580,39.410809,3.140263
9072.0,40.366100,35.183140,4.024415
9080.0,31.656696,35.142490,2.581316
9088.0,33.272560,34.095737,-4.542572
9096.0,37.327465,33.099796,-6.849426
9104.0,34.177036,29.573351,-4.542572
9112.0,32.632313,26.341623,-6.026276
9120.0,32.114017,25.020477,-12.113525
9128.0,35.376232,23.882259,-14.898010
9136.0,26.646503,19.014343,-16.940643
9144.0,29.553026,14.380169,-19.084900
9152.0,33.038818,12.672842,-19.989349
9160.0,25.081453,10.172827,-23.536011
9168.0,19.695242,9.796807,-26.544067
9176.0,20.975739,4.928892,-26.960724
9184.0,27.042849,3.445143,-28.769623
9192.0,21.453382,3.099612,-34.653625
9200.0,11.473647,-1.961334,-37.163727
9208.0,19.105808,-5.721405,-38.322235
9216.0,23.516403,-10.233490,-37.824280
9224.0,18.089540,-11.920441,-40.303894
9232.0,7.408582,-16.584961,-42.234741
9240.0,25.640400,-19.826752,-45.852539
9248.0,24.380230,-20.334869,-47.295593
9256.0,15.081393,-23.536011,-50.964203
9264.0,13.556993,-25.659943,-49.460175
9272.0,25.162756,-28.424103,-48.484589
9280.0,23.994049,-31.655731,-46.919586
9288.0,8.333385,-30.233002,-48.921570
9296.0,18.750114,-30.253326,-46.858612
9304.0,29.553026,-32.448395,-46.055786
9312.0,19.512314,-34.917847,-45.090363
9320.0,4.684988,-33.779663,-46.340332
9328.0,24.563158,-37.864929,-44.257050
9336.0,34.095737,-38.505157,-42.448151
9344.0,22.154606,-38.342560,-41.828247
9352.0,12.733817,-41.452240,-41.828247
9360.0,30.650593,-43.952179,-42.092468
9368.0,34.095737,-46.614716,-41.645325
9376.0,20.914762,-49.998779,-38.881165
9384.0,16.870022,-63.270813,-40.690063
9392.0,33.953461,-67.295105,-40.222595
9400.0,33.333538,-72.406769,-40.527466
9408.0,16.260262,-76.268463,-40.242920
9416.0,24.959501,-80.922821,-42.549774
9424.0,36.280708,-83.026428,-41.909546
9432.0,30.325388,-88.656372,-41.807922
9440.0,16.260262,-90.455109,-41.970520
9448.0,31.849789,-97.202911,-43.250977
9456.0,39.461624,-102.060516,-43.891205
9464.0,25.345684,-102.741394,-44.033478
9472.0,23.140385,-104.560455,-45.618805
9480.0,42.032776,-108.950592,-47.275269
9488.0,37.683155,-108.025818,-45.811890
9496.0,19.024506,-107.964844,-46.492767
9504.0,29.187170,-109.509521,-44.795654
9512.0,39.227882,-107.263641,-45.313934
9520.0,26.199347,-105.180359,-41.370941
9528.0,21.910704,-102.599121,-41.828247
9536.0,35.203468,-103.442596,-32.712616
9544.0,29.908720,-97.568756,-28.688324
9552.0,12.357799,-93.178619,-28.505402
9560.0,26.422926,-89.489685,-28.322479
9568.0,35.376232,-85.770264,-27.062347
9576.0,9.756157,-83.768280,-23.678284
9584.0,25.518448,-81.522400,-26.523743
9592.0,35.914852,-75.628235,-22.499451
9600.0,7.449233,-70.496246,-20.873474
9608.0,20.050936,-66.695526,-18.363373
9616.0,25.183081,-61.604187,-21.015747
9624.0,11.859829,-55.374664,-14.522003
9632.0,10.670796,-50.943878,-11.737518
9640.0,22.652576,-47.295593,-16.747559
9648.0,23.882259,-42.153442,-11.432648
9656.0,-0.436981,-35.578400,-9.471313
9664.0,24.959501,-33.078461,-15.080933
9672.0,25.101780,-27.285919,-9.034332
9680.0,-1.382080,-25.283936,-8.953033
9688.0,20.772484,-22.590912,-9.511963
9696.0,27.266426,-18.444672,-8.688812
9704.0,5.589465,-13.363495,-8.028259
9712.0,18.506210,-13.495605,-5.823029
9720.0,26.920897,-10.731445,-8.871735
9728.0,13.343577,-6.768127,-5.325073
9736.0,12.276498,-2.113770,-6.188873
9744.0,26.199347,2.378063,-4.542572
9752.0,18.089540,7.032563,-4.044617
9760.0,10.772424,10.569170,-1.880035
9768.0,20.894436,15.559038,-0.812988
9776.0,26.880245,18.912718,0.132115
9784.0,15.843593,22.652576,2.459365
9792.0,18.424910,26.361950,1.300821
9800.0,22.378185,29.349773,3.678884
9808.0,11.758202,34.217690,5.884182
9816.0,16.890347,37.337627,6.707358
9824.0,17.601734,37.866085,5.904508
9832.0,9.430952,42.307167,4.908566
9840.0,15.243996,42.510422,6.869961
9848.0,17.622059,47.164921,7.388257
9856.0,10.111851,48.780785,7.469558
9864.0,12.713492,52.093815,8.892331
9872.0,14.563097,55.975952,8.109806
9880.0,10.111851,57.622303,9.735832
9888.0,6.585406,59.583698,8.191107
9896.0,9.451277,61.646717,8.607776
9904.0,11.036653,65.437393,10.437056
9912.0,5.508164,67.134560,12.815119
9920.0,8.709403,69.278877,11.097629
9928.0,7.266304,73.303291,10.294778
9936.0,5.487838,72.388657,11.056978
9944.0,6.229713,74.969971,12.378124
9952.0,6.748009,75.010620,12.794793
9960.0,6.168737,76.535019,12.398450
9968.0,11.077303,79.156990,12.662679
9976.0,1.961394,77.612259,14.359844
9984.0,4.481735,80.122437,15.599689
9992.0,4.583361,79.258614,16.605793
10000.0,11.331370,82.703758,16.849697
10008.0,6.311014,81.280983,5.945158
10016.0,6.687033,82.439529,5.487838
10024.0,15.579364,84.604172,4.065065
10032.0,12.418775,81.697655,5.823206
10040.0,5.061007,81.382614,4.959380
10048.0,7.306955,79.898865,4.298807
10056.0,22.591600,74.685417,2.937010
10064.0,8.394361,73.008575,4.187017
10072.0,4.542711,69.319527,2.957335
10080.0,8.353709,64.868279,0.599597
10088.0,27.520493,61.870296,-2.235718
10096.0,12.317148,57.276772,-1.676788
10104.0,10.010223,55.234077,-3.800720
10112.0,18.231819,51.087711,-4.461273
10120.0,28.628223,49.065342,-7.032349
10128.0,12.561052,44.837673,-6.381958
10136.0,11.900479,44.410839,-4.928741
10144.0,19.014343,41.849850,-3.780396
10152.0,31.128239,40.488052,-4.278351
10160.0,16.239937,40.792931,-1.260132
10168.0,13.983825,42.053101,-1.453217
10176.0,25.183081,41.290901,-0.853638
10184.0,33.618092,42.957581,-1.412567
10192.0,16.168798,44.278725,1.321146
10200.0,20.193213,47.337688,2.662618
10208.0,28.384319,45.955566,3.678884
10216.0,35.620136,47.744194,4.979705
10224.0,20.650532,48.425091,8.506149
10232.0,22.500137,50.427135,9.309000
10240.0,27.805048,49.664936,10.172827
10248.0,34.817287,49.746239,9.796807
10256.0,22.794855,49.746239,10.691122
10264.0,19.908659,50.986084,10.589496
10272.0,28.069277,50.305183,11.219581
10280.0,37.327465,47.622242,8.546800
10288.0,23.902584,45.254341,8.973632
10296.0,20.772484,43.516525,10.294778
10304.0,29.969696,43.953522,8.028504
10312.0,31.555071,40.549026,4.705313
10320.0,26.900570,36.880306,7.144352
10328.0,20.193213,35.721764,5.640278
10336.0,29.288797,34.055084,1.920743
10344.0,33.892483,32.957520,3.638234
10352.0,29.929045,32.215645,4.065065
10360.0,20.091585,30.569292,5.782556
10368.0,29.746117,30.091646,5.000031
10376.0,35.000214,28.750175,6.341502
10384.0,34.654682,27.987976,7.784600
10392.0,25.345684,29.004242,11.331370
10400.0,33.953461,29.908720,15.122044
10408.0,40.071384,30.752220,16.768394
10416.0,42.571400,30.111973,20.111912
10424.0,30.650593,33.059143,25.000153
10432.0,37.906734,35.904690,28.262367
10440.0,47.581593,34.380291,31.433119
10448.0,47.124271,36.626240,37.784782
10456.0,38.242104,36.900631,43.750267
10464.0,46.016541,37.246162,44.593769
10472.0,48.038910,38.882351,48.638508
10480.0,52.906826,41.331554,64.634544
10488.0,41.189278,39.725853,68.201637
10496.0,47.500290,41.128300,74.248421
10504.0,55.833675,38.282753,75.833794
10512.0,52.266579,34.380291,76.951691
10520.0,46.382397,31.616047,77.419174
10528.0,55.640583,30.487991,80.843987
10536.0,64.034943,27.947325,80.864311
10544.0,57.053192,25.203405,80.264717
10552.0,46.717766,22.439161,74.268745
10560.0,58.963776,20.528580,72.927277
10568.0,70.203682,15.101718,68.354073
10576.0,48.059235,12.754143,68.740257
10584.0,47.418987,9.512253,63.486160
10592.0,60.061340,8.048830,57.358074
10600.0,58.902798,8.028504,53.110081
10608.0,44.837673,9.034608,51.189339
10616.0,50.711693,8.394361,50.650715
10624.0,65.671135,8.790704,48.547043
10632.0,50.742180,10.071199,45.874264
10640.0,43.709618,9.552904,44.573444
10648.0,59.380444,11.351695,41.707573
10656.0,51.108036,14.095614,38.729912
10664.0,33.780693,16.067171,34.400616
10672.0,44.390514,18.973694,32.053040
10680.0,47.195412,23.435102,26.839594
10688.0,22.276558,27.246101,20.528580
10696.0,21.453382,29.227821,21.036715
10704.0,39.603901,35.914852,21.992004
10712.0,12.296823,38.364056,21.534685
10720.0,1.737815,43.618153,19.725731
10728.0,18.709463,46.738091,19.807032
10736.0,3.638234,52.713737,20.955412
10744.0,-14.298431,55.132450,18.933043
10752.0,-4.623871,60.305244,18.424910
10760.0,-3.221466,66.575607,14.918790
10768.0,-29.206604,69.116272,15.304972
10776.0,-30.212677,73.282967,14.522447
10784.0,-28.149719,77.896820,18.211493
10792.0,-43.454224,83.821648,18.790766
10800.0,-55.852295,88.415176,20.416792
10808.0,-52.712128,91.839989,19.146458
10816.0,-64.906952,99.838005,20.213537
10824.0,-72.803101,103.222176,18.892391
10832.0,-64.652893,104.279091,21.392406
10840.0,-79.591553,106.423416,20.609882
10848.0,-83.544708,106.586014,19.187109
10856.0,-88.148254,107.368538,17.408644
10864.0,-89.652283,106.890900,16.890347
10872.0,-95.343201,107.388870,15.518388
10880.0,-96.562683,107.531143,14.065126
10888.0,-102.294250,111.453934,13.861874
10896.0,-103.737305,115.823875,14.685049
10904.0,-105.302307,116.362495,16.341562
10912.0,-99.997559,112.114502,19.928984
10920.0,-105.403931,111.860435,23.353802
10928.0,-102.395874,112.836052,24.756248
10936.0,-96.288300,112.897034,22.916807
10944.0,-97.070801,114.665337,23.800959
10952.0,-92.721313,115.701927,20.376141
10960.0,-87.629974,113.242561,19.288736
10968.0,-87.995819,107.632774,19.847683
10976.0,-83.341461,100.681511,18.252144
10984.0,-78.595642,96.474167,19.451338
10992.0,-75.424988,98.110352,17.825312
11000.0,-69.520660,94.421310,15.823267
11008.0,-64.053314,94.228218,19.024506
11016.0,-58.779053,88.211922,22.154606
11024.0,-55.293365,83.862297,22.479813
11032.0,-49.886993,83.303352,20.711508
11040.0,-46.116760,81.159035,20.376141
11048.0,-43.332275,78.181374,19.746056
11056.0,-41.289642,73.892731,20.426954
11064.0,-37.580383,67.541061,20.010284
11072.0,-35.354828,58.557266,18.851742
11080.0,-30.172028,53.892605,18.089540
11088.0,-25.761566,51.646656,15.243996
11096.0,-23.058380,63.171116,10.935026
11104.0,-22.133606,62.327618,8.170781
11112.0,-20.507629,57.835720,7.144352
11120.0,-17.550385,53.252357,4.786614
11128.0,-13.963074,47.784843,4.766289
11136.0,-10.853394,45.559219,4.705313
11144.0,-9.674561,43.953522,5.823206
11152.0,-8.688812,40.528702,3.861812
11160.0,-5.843353,39.725853,5.101657
11168.0,-4.938904,41.392529,6.971587
11176.0,-4.562897,40.142521,6.067110
11184.0,-2.601563,42.835629,6.087436
11192.0,-0.111786,43.435223,5.447188
11200.0,2.439039,42.693352,6.250038
11208.0,0.701224,43.750267,9.207374
11216.0,2.459365,45.000275,10.111851
11224.0,2.723594,48.658833,12.317148
11232.0,4.126041,49.603962,13.597644
11240.0,11.158605,51.504379,16.260262
11248.0,10.559008,53.872280,17.642384
11256.0,7.947203,56.860104,16.941160
11264.0,10.731772,59.807274,18.465559
11272.0,9.796807,61.463791,19.949308
11280.0,7.083376,62.043060,21.737938
11288.0,8.150456,62.246315,22.815180
11296.0,7.550859,64.715843,22.896481
11304.0,5.142308,65.091858,23.861935
11312.0,4.380108,65.173164,23.120060
11320.0,5.203284,64.329659,23.018433
11328.0,5.721580,65.091858,22.398510
11336.0,6.585406,64.614212,21.931028
11344.0,5.284585,63.404858,22.174932
11352.0,5.548814,62.043060,21.798914
11360.0,5.345561,59.807274,21.819239
11368.0,4.684988,59.461746,21.057039
11376.0,1.941069,58.425152,20.071260
11384.0,3.343516,56.697502,19.593615
11392.0,2.784570,56.372295,19.227760
11400.0,3.018311,55.671070,19.786707
11408.0,2.560991,55.193428,19.329386
11416.0,3.058962,55.914974,18.973694
11424.0,2.916684,55.833675,19.044832
11432.0,3.160589,55.640583,20.315165
11440.0,3.384167,55.193428,20.254189
11448.0,3.516282,55.356030,21.331430
11456.0,3.343516,56.301155,21.656635
11464.0,3.719535,56.179203,21.433058
11472.0,3.617908,56.677174,21.697287
11480.0,3.577258,56.656849,22.052980
11488.0,3.760185,56.057251,22.235909
11496.0,3.516282,55.732048,22.296885
11504.0,3.384167,55.559280,22.459486
11512.0,3.180914,55.457657,22.591600
11520.0,3.241890,55.274727,22.713552
11528.0,3.201239,55.254402,23.099735
11536.0,3.201239,55.234077,22.774529
11544.0,2.621967,56.077579,21.992004
11552.0,3.119938,54.939362,23.059084
11560.0,3.140263,54.451553,22.378185
11568.0,2.500015,55.640583,22.774529
11576.0,2.337413,54.990173,22.296885
11584.0,2.815058,54.136509,22.479813
11592.0,2.815058,53.770653,22.256233
11600.0,2.601642,53.150730,21.595661
11608.0,2.642292,53.790977,20.935087
11616.0,2.500015,53.394634,21.494034
11624.0,2.296762,53.516586,21.148502
11632.0,2.855709,53.770653,21.351757
11640.0,2.378063,53.567402,21.595661
11648.0,2.357738,53.150730,21.636311
11656.0,2.134159,52.795036,21.717611
11664.0,1.920743,53.455612,22.398510
11672.0,2.642292,53.110081,22.235909
11680.0,2.723594,53.516586,22.154606
11688.0,2.083346,52.673084,21.514359
11696.0,2.337413,53.232033,22.195257
11704.0,2.083346,52.774712,22.052980
11712.0,2.215461,52.286903,22.337534
11720.0,2.764245,52.652760,22.337534
11728.0,2.195135,52.225929,22.733879
11736.0,1.920743,51.992188,22.693228
11744.0,2.174810,52.032837,21.849728
11752.0,1.178869,51.626331,22.815180
11760.0,2.276437,51.748283,22.774529
11768.0,1.900418,51.788933,22.550951
11776.0,1.341472,51.006409,22.235909
11784.0,1.676839,51.169010,22.073305
11792.0,1.321146,51.128361,21.931028
11800.0,1.361797,51.128361,22.794855
11808.0,2.103671,49.990143,22.276558
11816.0,2.235786,50.762505,21.778587
11824.0,1.737815,50.884457,21.412733
11832.0,1.717490,49.685261,21.595661
11840.0,1.453261,50.305183,21.697287
11848.0,1.321146,50.122257,21.737938
11856.0,1.412610,49.786888,21.656635
11864.0,1.839442,50.162907,21.931028
11872.0,1.554888,49.807213,21.931028
11880.0,1.341472,49.126316,21.931028
11888.0,1.758141,50.223885,21.931028
11896.0,1.300821,49.563309,21.819239
11904.0,0.813013,49.126316,21.575335
11912.0,1.880093,49.360058,22.113956
11920.0,1.473586,49.888515,21.992004
11928.0,1.361797,49.004364,21.931028
11936.0,1.300821,48.445419,21.951353
11944.0,1.199194,49.105991,21.951353
11952.0,0.731712,49.227943,21.951353
11960.0,1.361797,49.319408,21.453382
11968.0,1.239845,48.445419,22.134281
11976.0,0.955290,48.486069,21.890377
11984.0,1.839442,48.384441,22.154606
11992.0,1.361797,48.221840,21.057039
12000.0,1.077242,47.764519,21.778587
12008.0,1.239845,47.642567,21.737938
